,county,date,new_cases,new_deaths
8262,Modoc,2020-07-04,0,0
8263,Modoc,2020-07-05,0,0
8264,Modoc,2020-07-06,0,0
8265,Modoc,2020-07-07,0,0
8266,Modoc,2020-07-08,0,0
8267,Modoc,2020-07-09,0,0
8268,Modoc,2020-07-10,0,0
8269,Modoc,2020-07-11,0,0
8270,Modoc,2020-07-12,0,0
8271,Modoc,2020-07-13,0,0
8272,Modoc,2020-07-14,0,0
8273,Modoc,2020-07-15,0,0
8274,Modoc,2020-07-16,0,0
8275,Modoc,2020-07-17,0,0
8276,Modoc,2020-07-18,0,0
8277,Modoc,2020-07-19,0,0
8278,Modoc,2020-07-20,0,0
8279,Modoc,2020-07-21,0,0
8280,Modoc,2020-07-22,0,0
8281,Modoc,2020-07-23,0,0
8282,Modoc,2020-07-24,0,0
8283,Modoc,2020-07-25,0,0
8284,Modoc,2020-07-26,0,0
8285,Modoc,2020-07-27,0,0
8286,Modoc,2020-07-28,0,0
8287,Modoc,2020-07-29,0,0
8288,Modoc,2020-07-30,0,0
8289,Modoc,2020-07-31,0,0
8290,Modoc,2020-08-01,2,0
8291,Modoc,2020-08-02,0,0
8292,Modoc,2020-08-03,0,0
8293,Modoc,2020-08-04,1,0
8294,Modoc,2020-08-05,0,0
8295,Modoc,2020-08-06,1,0
8296,Modoc,2020-08-07,0,0
8297,Modoc,2020-08-08,0,0
8298,Modoc,2020-08-09,0,0
8299,Modoc,2020-08-10,1,0
8300,Modoc,2020-08-11,0,0
8301,Modoc,2020-08-12,0,0
8302,Modoc,2020-08-13,0,0
8303,Modoc,2020-08-14,0,0
8304,Modoc,2020-08-15,0,0
8305,Modoc,2020-08-16,0,0
8306,Modoc,2020-08-17,0,0
8307,Modoc,2020-08-18,0,0
8308,Modoc,2020-08-19,0,0
8309,Modoc,2020-08-20,0,0
8310,Modoc,2020-08-21,0,0
8311,Modoc,2020-08-22,0,0
8312,Modoc,2020-08-23,0,0
8313,Modoc,2020-08-24,0,0
8314,Modoc,2020-08-25,0,0
8315,Modoc,2020-08-26,0,0
8316,Modoc,2020-08-27,0,0
8317,Modoc,2020-08-28,1,0
8318,Modoc,2020-08-29,3,0
8319,Modoc,2020-08-30,1,0
8320,Modoc,2020-08-31,0,0
8321,Modoc,2020-09-01,0,0
8322,Modoc,2020-09-02,1,0
8323,Modoc,2020-09-03,3,0
8324,Modoc,2020-09-04,1,0
8325,Modoc,2020-09-05,4,0
8326,Modoc,2020-09-06,1,0
8327,Modoc,2020-09-07,0,0
8328,Modoc,2020-09-08,0,0
8329,Modoc,2020-09-09,0,0
8330,Modoc,2020-09-10,1,0
8331,Modoc,2020-09-11,0,0
8332,Modoc,2020-09-12,0,0
8333,Modoc,2020-09-13,0,0
8334,Modoc,2020-09-14,0,0
8335,Modoc,2020-09-15,0,0
8336,Modoc,2020-09-16,1,0
8337,Modoc,2020-09-17,0,0
8338,Modoc,2020-09-18,0,0
8339,Modoc,2020-09-19,0,0
8340,Modoc,2020-09-20,0,0
8341,Modoc,2020-09-21,0,0
8342,Modoc,2020-09-22,2,0
8343,Modoc,2020-09-23,0,0
8344,Modoc,2020-09-24,0,0
8345,Modoc,2020-09-25,2,0
8346,Modoc,2020-09-26,0,0
8347,Modoc,2020-09-27,0,0
8348,Modoc,2020-09-28,0,0
8349,Modoc,2020-09-29,0,0
8350,Modoc,2020-09-30,0,0
8351,Modoc,2020-10-01,0,0
8352,Modoc,2020-10-02,0,0
8353,Modoc,2020-10-03,0,0
8354,Modoc,2020-10-04,0,0
8355,Modoc,2020-10-05,0,0
8356,Modoc,2020-10-06,0,0
8357,Modoc,2020-10-07,1,0
8358,Modoc,2020-10-08,0,0
8359,Modoc,2020-10-09,0,0
8360,Modoc,2020-10-10,0,0
8361,Modoc,2020-10-11,0,0
8362,Modoc,2020-10-12,0,0
8363,Modoc,2020-10-13,1,0
8364,Modoc,2020-10-14,-1,0
8365,Modoc,2020-10-15,-1,0
8366,Modoc,2020-10-16,0,0
8367,Modoc,2020-10-17,0,0
8368,Modoc,2020-10-18,0,0
8369,Modoc,2020-10-19,0,0
8370,Modoc,2020-10-20,0,0
8371,Modoc,2020-10-21,0,0
8372,Modoc,2020-10-22,0,0
8373,Modoc,2020-10-23,2,0
8374,Modoc,2020-10-24,0,0
8375,Modoc,2020-10-25,0,0
8376,Modoc,2020-10-26,0,0
8377,Modoc,2020-10-27,3,0
8378,Modoc,2020-10-28,0,0
8379,Modoc,2020-10-29,0,0
8380,Modoc,2020-10-30,3,0
8381,Modoc,2020-10-31,0,0
8382,Modoc,2020-11-01,11,0
8383,Modoc,2020-11-02,0,0
8384,Modoc,2020-11-03,2,0
8385,Modoc,2020-11-04,0,0
8386,Modoc,2020-11-05,0,0
8387,Modoc,2020-11-06,1,0
8388,Modoc,2020-11-07,3,0
8389,Modoc,2020-11-08,3,0
8390,Modoc,2020-11-09,0,0
8391,Modoc,2020-11-10,7,0
8392,Modoc,2020-11-11,1,0
8393,Modoc,2020-11-12,1,0
8394,Modoc,2020-11-13,0,0
8395,Modoc,2020-11-14,1,0
8396,Modoc,2020-11-15,4,0
8397,Modoc,2020-11-16,3,0
8398,Modoc,2020-11-17,0,0
8399,Modoc,2020-11-18,6,0
8400,Modoc,2020-11-19,5,0
8401,Modoc,2020-11-20,1,0
8402,Modoc,2020-11-21,4,0
8403,Modoc,2020-11-22,0,0
8404,Modoc,2020-11-23,4,0
8405,Modoc,2020-11-24,0,0
8406,Modoc,2020-11-25,5,0
8407,Modoc,2020-11-26,4,0
8408,Modoc,2020-11-27,0,0
8409,Modoc,2020-11-28,3,0
8410,Modoc,2020-11-29,2,0
8411,Modoc,2020-11-30,8,0
8412,Modoc,2020-12-01,0,0
8413,Modoc,2020-12-02,0,0
8414,Modoc,2020-12-03,1,0
8415,Modoc,2020-12-04,1,0
8416,Modoc,2020-12-05,3,0
8417,Modoc,2020-12-06,7,0
8418,Tulare,2020-03-18,3,0
8419,Tulare,2020-03-19,0,0
8420,Tulare,2020-03-20,1,0
8421,Tulare,2020-03-21,1,0
8422,Tulare,2020-03-22,0,0
8423,Tulare,2020-03-23,4,0
8424,Tulare,2020-03-24,1,0
8425,Tulare,2020-03-25,1,0
8426,Tulare,2020-03-26,4,0
8427,Tulare,2020-03-27,0,0
8428,Tulare,2020-03-28,8,0
8429,Tulare,2020-03-29,1,1
8430,Tulare,2020-03-30,16,0
8431,Tulare,2020-03-31,2,0
8432,Tulare,2020-04-01,1,0
8433,Tulare,2020-04-02,21,0
8434,Tulare,2020-04-03,9,2
8435,Tulare,2020-04-04,6,1
8436,Tulare,2020-04-05,2,0
8437,Tulare,2020-04-06,45,1
8438,Tulare,2020-04-07,18,0
8439,Tulare,2020-04-08,1,1
8440,Tulare,2020-04-09,2,3
8441,Tulare,2020-04-10,16,2
8442,Tulare,2020-04-11,5,0
8443,Tulare,2020-04-12,-2,0
8444,Tulare,2020-04-13,20,2
8445,Tulare,2020-04-14,42,0
8446,Tulare,2020-04-15,61,2
8447,Tulare,2020-04-16,16,2
8448,Tulare,2020-04-17,65,0
8449,Tulare,2020-04-18,15,0
8450,Tulare,2020-04-19,6,0
8451,Tulare,2020-04-20,10,1
8452,Tulare,2020-04-21,9,4
8453,Tulare,2020-04-22,15,3
8454,Tulare,2020-04-23,15,0
8455,Tulare,2020-04-24,19,3
8456,Tulare,2020-04-25,19,4
8457,Tulare,2020-04-26,19,0
8458,Tulare,2020-04-27,38,0
8459,Tulare,2020-04-28,44,3
8460,Tulare,2020-04-29,36,1
8461,Tulare,2020-04-30,22,4
8462,Tulare,2020-05-01,48,0
8463,Tulare,2020-05-02,26,0
8464,Tulare,2020-05-03,25,0
8465,Tulare,2020-05-04,24,0
8466,Tulare,2020-05-05,109,0
8467,Tulare,2020-05-06,94,1
8468,Tulare,2020-05-07,38,2
8469,Tulare,2020-05-08,49,1
8470,Tulare,2020-05-09,33,3
8471,Tulare,2020-05-10,60,1
8472,Tulare,2020-05-11,60,2
8473,Tulare,2020-05-12,58,2
8474,Tulare,2020-05-13,22,2
8475,Tulare,2020-05-14,34,0
8476,Tulare,2020-05-15,39,10
8477,Tulare,2020-05-16,70,3
8478,Tulare,2020-05-17,4,0
8479,Tulare,2020-05-18,61,0
8480,Tulare,2020-05-19,60,4
8481,Tulare,2020-05-20,34,2
8482,Tulare,2020-05-21,21,1
8483,Tulare,2020-05-22,56,1
8484,Tulare,2020-05-23,20,0
8485,Tulare,2020-05-24,2,0
8486,Tulare,2020-05-25,63,0
8487,Tulare,2020-05-26,21,4
8488,Tulare,2020-05-27,49,0
8489,Tulare,2020-05-28,15,1
8490,Tulare,2020-05-29,20,4
8491,Tulare,2020-05-30,27,0
8492,Tulare,2020-05-31,5,0
8493,Tulare,2020-06-01,92,5
8494,Tulare,2020-06-02,36,0
8495,Tulare,2020-06-03,29,1
8496,Tulare,2020-06-04,45,2
8497,Tulare,2020-06-05,94,0
8498,Tulare,2020-06-06,33,0
8499,Tulare,2020-06-07,6,0
8500,Tulare,2020-06-08,82,2
8501,Tulare,2020-06-09,92,0
8502,Tulare,2020-06-10,62,2
8503,Tulare,2020-06-11,18,2
8504,Tulare,2020-06-12,79,0
8505,Tulare,2020-06-13,74,0
8506,Tulare,2020-06-14,20,0
8507,Tulare,2020-06-15,16,0
8508,Tulare,2020-06-16,140,0
8509,Tulare,2020-06-17,80,8
8510,Tulare,2020-06-18,123,1
8511,Tulare,2020-06-19,48,4
8512,Tulare,2020-06-20,119,0
8513,Tulare,2020-06-21,1,0
8514,Tulare,2020-06-22,12,2
8515,Tulare,2020-06-23,271,3
8516,Tulare,2020-06-24,85,2
8517,Tulare,2020-06-25,127,1
8518,Tulare,2020-06-26,75,3
8519,Tulare,2020-06-27,104,0
8520,Tulare,2020-06-28,76,0
8521,Tulare,2020-06-29,214,2
8522,Tulare,2020-06-30,169,2
8523,Tulare,2020-07-01,78,2
8524,Tulare,2020-07-02,175,5
8525,Tulare,2020-07-03,97,3
8526,Tulare,2020-07-04,146,0
8527,Tulare,2020-07-05,179,0
8528,Tulare,2020-07-06,58,0
8529,Tulare,2020-07-07,150,3
8530,Tulare,2020-07-08,118,9
8531,Tulare,2020-07-09,194,0
8532,Tulare,2020-07-10,176,4
8533,Tulare,2020-07-11,103,0
8534,Tulare,2020-07-12,84,0
8535,Tulare,2020-07-13,66,0
8536,Tulare,2020-07-14,269,1
8537,Tulare,2020-07-15,121,0
8538,Tulare,2020-07-16,147,8
8539,Tulare,2020-07-17,204,4
8540,Tulare,2020-07-18,139,0
8541,Tulare,2020-07-19,46,0
8542,Tulare,2020-07-20,118,2
8543,Tulare,2020-07-21,473,1
8544,Tulare,2020-07-22,193,0
8545,Tulare,2020-07-23,258,0
8546,Tulare,2020-07-24,269,0
8547,Tulare,2020-07-25,143,0
8548,Tulare,2020-07-26,82,0
8549,Tulare,2020-07-27,70,0
8550,Tulare,2020-07-28,325,5
8551,Tulare,2020-07-29,241,0
8552,Tulare,2020-07-30,139,0
8553,Tulare,2020-07-31,198,5
8554,Tulare,2020-08-01,155,0
8555,Tulare,2020-08-02,73,0
8556,Tulare,2020-08-03,110,11
8557,Tulare,2020-08-04,163,4
8558,Tulare,2020-08-05,58,0
8559,Tulare,2020-08-06,245,3
8560,Tulare,2020-08-07,123,0
8561,Tulare,2020-08-08,213,0
8562,Tulare,2020-08-09,125,0
8563,Tulare,2020-08-10,120,0
8564,Tulare,2020-08-11,642,2
8565,Tulare,2020-08-12,68,7
8566,Tulare,2020-08-13,232,0
8567,Tulare,2020-08-14,317,0
8568,Tulare,2020-08-15,253,0
8569,Tulare,2020-08-16,72,0
8570,Tulare,2020-08-17,153,1
8571,Tulare,2020-08-18,150,0
8572,Tulare,2020-08-19,119,2
8573,Tulare,2020-08-20,151,0
8574,Tulare,2020-08-21,95,2
8575,Tulare,2020-08-22,194,0
8576,Tulare,2020-08-23,107,0
8577,Tulare,2020-08-24,57,6
8578,Tulare,2020-08-25,154,0
8579,Tulare,2020-08-26,54,8
8580,Tulare,2020-08-27,98,5
8581,Tulare,2020-08-28,110,3
8582,Tulare,2020-08-29,114,0
8583,Tulare,2020-08-30,95,0
8584,Tulare,2020-08-31,0,0
8585,Tulare,2020-09-01,171,2
8586,Tulare,2020-09-02,142,6
8587,Tulare,2020-09-03,110,3
8588,Tulare,2020-09-04,93,0
8589,Tulare,2020-09-05,75,0
8590,Tulare,2020-09-06,60,0
8591,Tulare,2020-09-07,1,0
8592,Tulare,2020-09-08,-2,3
8593,Tulare,2020-09-09,152,0
8594,Tulare,2020-09-10,73,0
8595,Tulare,2020-09-11,72,1
8596,Tulare,2020-09-12,86,0
8597,Tulare,2020-09-13,80,0
8598,Tulare,2020-09-14,-2,0
8599,Tulare,2020-09-15,107,6
8600,Tulare,2020-09-16,111,2
8601,Tulare,2020-09-17,30,1
8602,Tulare,2020-09-18,91,0
8603,Tulare,2020-09-19,50,0
8604,Tulare,2020-09-20,43,0
8605,Tulare,2020-09-21,0,0
8606,Tulare,2020-09-22,88,1
8607,Tulare,2020-09-23,48,2
8608,Tulare,2020-09-24,90,0
8609,Tulare,2020-09-25,61,0
8610,Tulare,2020-09-26,66,4
8611,Tulare,2020-09-27,37,0
8612,Tulare,2020-09-28,0,0
8613,Tulare,2020-09-29,137,0
8614,Tulare,2020-09-30,62,0
8615,Tulare,2020-10-01,65,0
8616,Tulare,2020-10-02,63,2
8617,Tulare,2020-10-03,77,0
8618,Tulare,2020-10-04,21,0
8619,Tulare,2020-10-05,0,0
8620,Tulare,2020-10-06,113,0
8621,Tulare,2020-10-07,27,2
8622,Tulare,2020-10-08,90,2
8623,Tulare,2020-10-09,71,0
8624,Tulare,2020-10-10,65,0
8625,Tulare,2020-10-11,32,0
8626,Tulare,2020-10-12,1,0
8627,Tulare,2020-10-13,80,0
8628,Tulare,2020-10-14,41,4
8629,Tulare,2020-10-15,55,1
8630,Tulare,2020-10-16,47,1
8631,Tulare,2020-10-17,30,0
8632,Tulare,2020-10-18,53,0
8633,Tulare,2020-10-19,-1,1
8634,Tulare,2020-10-20,109,3
8635,Tulare,2020-10-21,48,3
8636,Tulare,2020-10-22,61,2
8637,Tulare,2020-10-23,69,2
8638,Tulare,2020-10-24,72,0
8639,Tulare,2020-10-25,25,0
8640,Tulare,2020-10-26,1,2
8641,Tulare,2020-10-27,88,0
8642,Tulare,2020-10-28,49,3
8643,Tulare,2020-10-29,58,1
8644,Tulare,2020-10-30,55,1
8645,Tulare,2020-10-31,76,0
8646,Tulare,2020-11-01,16,0
8647,Tulare,2020-11-02,0,2
8648,Tulare,2020-11-03,116,0
8649,Tulare,2020-11-04,62,2
8650,Tulare,2020-11-05,97,0
8651,Tulare,2020-11-06,87,0
8652,Tulare,2020-11-07,74,0
8653,Tulare,2020-11-08,62,0
8654,Tulare,2020-11-09,0,0
8655,Tulare,2020-11-10,158,2
8656,Tulare,2020-11-11,70,0
8657,Tulare,2020-11-12,45,0
8658,Tulare,2020-11-13,169,1
8659,Tulare,2020-11-14,139,0
8660,Tulare,2020-11-15,38,0
8661,Tulare,2020-11-16,0,0
8662,Tulare,2020-11-17,285,1
8663,Tulare,2020-11-18,110,0
8664,Tulare,2020-11-19,98,2
8665,Tulare,2020-11-20,184,0
8666,Tulare,2020-11-21,184,0
8667,Tulare,2020-11-22,66,0
8668,Tulare,2020-11-23,0,1
8669,Tulare,2020-11-24,501,1
8670,Tulare,2020-11-25,209,3
8671,Tulare,2020-11-26,121,0
8672,Tulare,2020-11-27,-15,0
8673,Tulare,2020-11-28,67,0
8674,Tulare,2020-11-29,92,0
8675,Tulare,2020-11-30,40,4
8676,Tulare,2020-12-01,812,0
8677,Tulare,2020-12-02,144,2
8678,Tulare,2020-12-03,204,1
8679,Tulare,2020-12-04,280,2
8680,Tulare,2020-12-05,387,0
8681,Tulare,2020-12-06,96,0
8682,San Benito,2020-03-18,3,0
8683,San Benito,2020-03-19,0,0
8684,San Benito,2020-03-20,1,1
8685,San Benito,2020-03-21,0,0
8686,San Benito,2020-03-22,0,0
8687,San Benito,2020-03-23,0,0
8688,San Benito,2020-03-24,0,0
8689,San Benito,2020-03-25,0,0
8690,San Benito,2020-03-26,4,0
8691,San Benito,2020-03-27,1,0
8692,San Benito,2020-03-28,1,0
8693,San Benito,2020-03-29,0,0
8694,San Benito,2020-03-30,1,0
8695,San Benito,2020-03-31,3,0
8696,San Benito,2020-04-01,0,0
8697,San Benito,2020-04-02,4,0
8698,San Benito,2020-04-03,4,0
8699,San Benito,2020-04-04,0,0
8700,San Benito,2020-04-05,0,0
8701,San Benito,2020-04-06,3,0
8702,San Benito,2020-04-07,1,1
8703,San Benito,2020-04-08,5,0
8704,San Benito,2020-04-09,1,0
8705,San Benito,2020-04-10,0,0
8706,San Benito,2020-04-11,1,0
8707,San Benito,2020-04-12,0,0
8708,San Benito,2020-04-13,0,0
8709,San Benito,2020-04-14,1,0
8710,San Benito,2020-04-15,0,0
8711,San Benito,2020-04-16,2,0
8712,San Benito,2020-04-17,2,0
8713,San Benito,2020-04-18,2,0
8714,San Benito,2020-04-19,0,0
8715,San Benito,2020-04-20,3,0
8716,San Benito,2020-04-21,0,0
8717,San Benito,2020-04-22,0,0
8718,San Benito,2020-04-23,0,0
8719,San Benito,2020-04-24,2,0
8720,San Benito,2020-04-25,0,0
8721,San Benito,2020-04-26,0,0
8722,San Benito,2020-04-27,0,0
8723,San Benito,2020-04-28,1,0
8724,San Benito,2020-04-29,2,0
8725,San Benito,2020-04-30,0,0
8726,San Benito,2020-05-01,1,0
8727,San Benito,2020-05-02,0,0
8728,San Benito,2020-05-03,0,0
8729,San Benito,2020-05-04,0,0
8730,San Benito,2020-05-05,1,0
8731,San Benito,2020-05-06,0,0
8732,San Benito,2020-05-07,0,0
8733,San Benito,2020-05-08,1,0
8734,San Benito,2020-05-09,1,0
8735,San Benito,2020-05-10,0,0
8736,San Benito,2020-05-11,0,0
8737,San Benito,2020-05-12,3,0
8738,San Benito,2020-05-13,0,0
8739,San Benito,2020-05-14,1,0
8740,San Benito,2020-05-15,1,0
8741,San Benito,2020-05-16,1,0
8742,San Benito,2020-05-17,1,0
8743,San Benito,2020-05-18,0,0
8744,San Benito,2020-05-19,0,0
8745,San Benito,2020-05-20,2,0
8746,San Benito,2020-05-21,0,0
8747,San Benito,2020-05-22,3,0
8748,San Benito,2020-05-23,3,0
8749,San Benito,2020-05-24,0,0
8750,San Benito,2020-05-25,3,0
8751,San Benito,2020-05-26,-1,0
8752,San Benito,2020-05-27,5,0
8753,San Benito,2020-05-28,8,0
8754,San Benito,2020-05-29,2,0
8755,San Benito,2020-05-30,1,0
8756,San Benito,2020-05-31,0,0
8757,San Benito,2020-06-01,1,0
8758,San Benito,2020-06-02,0,0
8759,San Benito,2020-06-03,2,0
8760,San Benito,2020-06-04,0,0
8761,San Benito,2020-06-05,4,0
8762,San Benito,2020-06-06,0,0
8763,San Benito,2020-06-07,0,0
8764,San Benito,2020-06-08,1,0
8765,San Benito,2020-06-09,2,0
8766,San Benito,2020-06-10,-1,0
8767,San Benito,2020-06-11,0,0
8768,San Benito,2020-06-12,2,0
8769,San Benito,2020-06-13,3,0
8770,San Benito,2020-06-14,5,0
8771,San Benito,2020-06-15,4,0
8772,San Benito,2020-06-16,2,0
8773,San Benito,2020-06-17,6,0
8774,San Benito,2020-06-18,18,0
8775,San Benito,2020-06-19,2,0
8776,San Benito,2020-06-20,3,0
8777,San Benito,2020-06-21,12,0
8778,San Benito,2020-06-22,13,0
8779,San Benito,2020-06-23,3,0
8780,San Benito,2020-06-24,4,0
8781,San Benito,2020-06-25,4,0
8782,San Benito,2020-06-26,2,0
8783,San Benito,2020-06-27,6,0
8784,San Benito,2020-06-28,11,0
8785,San Benito,2020-06-29,10,0
8786,San Benito,2020-06-30,8,0
8787,San Benito,2020-07-01,7,0
8788,San Benito,2020-07-02,17,0
8789,San Benito,2020-07-03,7,0
8790,San Benito,2020-07-04,12,0
8791,San Benito,2020-07-05,3,0
8792,San Benito,2020-07-06,6,0
8793,San Benito,2020-07-07,10,0
8794,San Benito,2020-07-08,8,0
8795,San Benito,2020-07-09,13,0
8796,San Benito,2020-07-10,7,0
8797,San Benito,2020-07-11,12,0
8798,San Benito,2020-07-12,10,0
8799,San Benito,2020-07-13,19,0
8800,San Benito,2020-07-14,17,0
8801,San Benito,2020-07-15,28,0
8802,San Benito,2020-07-16,1,0
8803,San Benito,2020-07-17,10,0
8804,San Benito,2020-07-18,8,0
8805,San Benito,2020-07-19,5,0
8806,San Benito,2020-07-20,21,0
8807,San Benito,2020-07-21,11,0
8808,San Benito,2020-07-22,21,0
8809,San Benito,2020-07-23,13,0
8810,San Benito,2020-07-24,7,0
8811,San Benito,2020-07-25,7,0
8812,San Benito,2020-07-26,3,0
8813,San Benito,2020-07-27,3,0
8814,San Benito,2020-07-28,5,1
8815,San Benito,2020-07-29,34,1
8816,San Benito,2020-07-30,21,0
8817,San Benito,2020-07-31,9,0
8818,San Benito,2020-08-01,12,0
8819,San Benito,2020-08-02,20,0
8820,San Benito,2020-08-03,4,0
8821,San Benito,2020-08-04,5,0
8822,San Benito,2020-08-05,5,0
8823,San Benito,2020-08-06,13,0
8824,San Benito,2020-08-07,21,0
8825,San Benito,2020-08-08,37,0
8826,San Benito,2020-08-09,3,0
8827,San Benito,2020-08-10,56,0
8828,San Benito,2020-08-11,7,0
8829,San Benito,2020-08-12,1,0
8830,San Benito,2020-08-13,6,0
8831,San Benito,2020-08-14,26,0
8832,San Benito,2020-08-15,22,0
8833,San Benito,2020-08-16,10,0
8834,San Benito,2020-08-17,7,0
8835,San Benito,2020-08-18,14,0
8836,San Benito,2020-08-19,17,1
8837,San Benito,2020-08-20,13,2
8838,San Benito,2020-08-21,25,0
8839,San Benito,2020-08-22,21,0
8840,San Benito,2020-08-23,26,0
8841,San Benito,2020-08-24,23,0
8842,San Benito,2020-08-25,12,0
8843,San Benito,2020-08-26,5,0
8844,San Benito,2020-08-27,9,0
8845,San Benito,2020-08-28,29,0
8846,San Benito,2020-08-29,29,1
8847,San Benito,2020-08-30,26,0
8848,San Benito,2020-08-31,9,0
8849,San Benito,2020-09-01,9,0
8850,San Benito,2020-09-02,18,0
8851,San Benito,2020-09-03,14,0
8852,San Benito,2020-09-04,16,0
8853,San Benito,2020-09-05,16,1
8854,San Benito,2020-09-06,25,0
8855,San Benito,2020-09-07,2,0
8856,San Benito,2020-09-08,8,1
8857,San Benito,2020-09-09,11,0
8858,San Benito,2020-09-10,2,0
8859,San Benito,2020-09-11,1,0
8860,San Benito,2020-09-12,6,0
8861,San Benito,2020-09-13,9,0
8862,San Benito,2020-09-14,16,0
8863,San Benito,2020-09-15,4,0
8864,San Benito,2020-09-16,7,0
8865,San Benito,2020-09-17,8,0
8866,San Benito,2020-09-18,5,1
8867,San Benito,2020-09-19,19,0
8868,San Benito,2020-09-20,15,0
8869,San Benito,2020-09-21,7,0
8870,San Benito,2020-09-22,7,0
8871,San Benito,2020-09-23,0,0
8872,San Benito,2020-09-24,3,0
8873,San Benito,2020-09-25,10,0
8874,San Benito,2020-09-26,7,0
8875,San Benito,2020-09-27,6,0
8876,San Benito,2020-09-28,5,0
8877,San Benito,2020-09-29,5,0
8878,San Benito,2020-09-30,1,0
8879,San Benito,2020-10-01,4,0
8880,San Benito,2020-10-02,1,0
8881,San Benito,2020-10-03,4,0
8882,San Benito,2020-10-04,4,0
8883,San Benito,2020-10-05,1,0
8884,San Benito,2020-10-06,2,1
8885,San Benito,2020-10-07,5,1
8886,San Benito,2020-10-08,4,0
8887,San Benito,2020-10-09,0,0
8888,San Benito,2020-10-10,3,0
8889,San Benito,2020-10-11,4,0
8890,San Benito,2020-10-12,2,0
8891,San Benito,2020-10-13,4,0
8892,San Benito,2020-10-14,1,0
8893,San Benito,2020-10-15,3,0
8894,San Benito,2020-10-16,4,1
8895,San Benito,2020-10-17,1,0
8896,San Benito,2020-10-18,6,0
8897,San Benito,2020-10-19,0,0
8898,San Benito,2020-10-20,3,0
8899,San Benito,2020-10-21,3,0
8900,San Benito,2020-10-22,2,1
8901,San Benito,2020-10-23,9,0
8902,San Benito,2020-10-24,5,0
8903,San Benito,2020-10-25,6,0
8904,San Benito,2020-10-26,1,0
8905,San Benito,2020-10-27,4,0
8906,San Benito,2020-10-28,1,0
8907,San Benito,2020-10-29,2,0
8908,San Benito,2020-10-30,9,0
8909,San Benito,2020-10-31,8,0
8910,San Benito,2020-11-01,3,0
8911,San Benito,2020-11-02,8,0
8912,San Benito,2020-11-03,4,0
8913,San Benito,2020-11-04,1,0
8914,San Benito,2020-11-05,13,0
8915,San Benito,2020-11-06,2,0
8916,San Benito,2020-11-07,8,0
8917,San Benito,2020-11-08,9,0
8918,San Benito,2020-11-09,10,0
8919,San Benito,2020-11-10,2,0
8920,San Benito,2020-11-11,4,0
8921,San Benito,2020-11-12,13,0
8922,San Benito,2020-11-13,28,0
8923,San Benito,2020-11-14,20,0
8924,San Benito,2020-11-15,16,0
8925,San Benito,2020-11-16,14,0
8926,San Benito,2020-11-17,8,0
8927,San Benito,2020-11-18,21,0
8928,San Benito,2020-11-19,11,0
8929,San Benito,2020-11-20,25,0
8930,San Benito,2020-11-21,23,0
8931,San Benito,2020-11-22,13,0
8932,San Benito,2020-11-23,25,0
8933,San Benito,2020-11-24,11,0
8934,San Benito,2020-11-25,24,1
8935,San Benito,2020-11-26,5,0
8936,San Benito,2020-11-27,36,0
8937,San Benito,2020-11-28,30,0
8938,San Benito,2020-11-29,25,0
8939,San Benito,2020-11-30,15,0
8940,San Benito,2020-12-01,13,1
8941,San Benito,2020-12-02,33,0
8942,San Benito,2020-12-03,46,0
8943,San Benito,2020-12-04,39,0
8944,San Benito,2020-12-05,67,1
8945,San Benito,2020-12-06,62,0
8946,Alameda,2020-03-18,29,0
8947,Alameda,2020-03-19,7,0
8948,Alameda,2020-03-20,6,0
8949,Alameda,2020-03-21,20,0
8950,Alameda,2020-03-22,10,1
8951,Alameda,2020-03-23,16,0
8952,Alameda,2020-03-24,8,1
8953,Alameda,2020-03-25,38,1
8954,Alameda,2020-03-26,38,1
8955,Alameda,2020-03-27,13,0
8956,Alameda,2020-03-28,20,2
8957,Alameda,2020-03-29,2,0
8958,Alameda,2020-03-30,43,1
8959,Alameda,2020-03-31,19,0
8960,Alameda,2020-04-01,18,1
8961,Alameda,2020-04-02,58,2
8962,Alameda,2020-04-03,50,1
8963,Alameda,2020-04-04,73,1
8964,Alameda,2020-04-05,7,0
8965,Alameda,2020-04-06,52,1
8966,Alameda,2020-04-07,33,1
8967,Alameda,2020-04-08,34,1
8968,Alameda,2020-04-09,47,2
8969,Alameda,2020-04-10,65,9
8970,Alameda,2020-04-11,45,0
8971,Alameda,2020-04-12,23,0
8972,Alameda,2020-04-13,47,5
8973,Alameda,2020-04-14,22,6
8974,Alameda,2020-04-15,72,0
8975,Alameda,2020-04-16,66,7
8976,Alameda,2020-04-17,62,0
8977,Alameda,2020-04-18,42,0
8978,Alameda,2020-04-19,49,0
8979,Alameda,2020-04-20,47,6
8980,Alameda,2020-04-21,53,1
8981,Alameda,2020-04-22,41,2
8982,Alameda,2020-04-23,61,3
8983,Alameda,2020-04-24,49,0
8984,Alameda,2020-04-25,11,0
8985,Alameda,2020-04-26,53,0
8986,Alameda,2020-04-27,45,3
8987,Alameda,2020-04-28,31,0
8988,Alameda,2020-04-29,39,4
8989,Alameda,2020-04-30,35,0
8990,Alameda,2020-05-01,31,0
8991,Alameda,2020-05-02,48,0
8992,Alameda,2020-05-03,53,2
8993,Alameda,2020-05-04,31,0
8994,Alameda,2020-05-05,57,4
8995,Alameda,2020-05-06,45,0
8996,Alameda,2020-05-07,50,0
